[2025-02-12T00:51:37.139+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-12T00:51:37.182+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: manage_airflow_roles.get_dags_by_owner_interface manual__2025-02-12T00:34:12.728305+00:00 [queued]>
[2025-02-12T00:51:37.207+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: manage_airflow_roles.get_dags_by_owner_interface manual__2025-02-12T00:34:12.728305+00:00 [queued]>
[2025-02-12T00:51:37.207+0000] {taskinstance.py:2866} INFO - Starting attempt 8 of 8
[2025-02-12T00:51:37.241+0000] {taskinstance.py:2889} INFO - Executing <Task(_PythonDecoratedOperator): get_dags_by_owner_interface> on 2025-02-12 00:34:12.728305+00:00
[2025-02-12T00:51:37.253+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=1016) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-02-12T00:51:37.256+0000] {standard_task_runner.py:72} INFO - Started process 1017 to run task
[2025-02-12T00:51:37.257+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'manage_***_roles', 'get_dags_by_owner_interface', 'manual__2025-02-12T00:34:12.728305+00:00', '--job-id', '271', '--raw', '--subdir', 'DAGS_FOLDER/dag.py', '--cfg-path', '/tmp/tmpyn8yrey1']
[2025-02-12T00:51:37.259+0000] {standard_task_runner.py:105} INFO - Job 271: Subtask get_dags_by_owner_interface
[2025-02-12T00:51:37.366+0000] {task_command.py:467} INFO - Running <TaskInstance: manage_airflow_roles.get_dags_by_owner_interface manual__2025-02-12T00:34:12.728305+00:00 [running]> on host 3f11f16c6f4b
[2025-02-12T00:51:37.544+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='data-team' AIRFLOW_CTX_DAG_ID='manage_***_roles' AIRFLOW_CTX_TASK_ID='get_dags_by_owner_interface' AIRFLOW_CTX_EXECUTION_DATE='2025-02-12T00:34:12.728305+00:00' AIRFLOW_CTX_TRY_NUMBER='8' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-02-12T00:34:12.728305+00:00'
[2025-02-12T00:51:37.545+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-12T00:51:40.458+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.458+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.459+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.459+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.459+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.459+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.459+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.459+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.460+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.460+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.460+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.460+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.460+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.460+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.461+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.461+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.461+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.461+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.461+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.461+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.462+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.462+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.462+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.462+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.462+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.462+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.463+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.463+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.463+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.463+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.463+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.463+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.463+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.464+0000] {logging_mixin.py:190} INFO - Admin
[2025-02-12T00:51:40.464+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.464+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.464+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.464+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.464+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.464+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.465+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.465+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.465+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.465+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.465+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.465+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.466+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.466+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.466+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.466+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.466+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.466+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.467+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.467+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.467+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.467+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.467+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.467+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.468+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.468+0000] {logging_mixin.py:190} INFO - Op
[2025-02-12T00:51:40.468+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.468+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.468+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.468+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.468+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.469+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.469+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.469+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.469+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.469+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.469+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.469+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.470+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.470+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.470+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.470+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.470+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.470+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.471+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.471+0000] {logging_mixin.py:190} INFO - User
[2025-02-12T00:51:40.471+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.471+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.471+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.471+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.471+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.472+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.472+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.472+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.472+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.472+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.472+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.472+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.473+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.473+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.473+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.473+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.473+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.473+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.473+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.474+0000] {logging_mixin.py:190} INFO - Viewer
[2025-02-12T00:51:40.474+0000] {logging_mixin.py:190} INFO - dados
[2025-02-12T00:51:40.474+0000] {logging_mixin.py:190} INFO - dados
[2025-02-12T00:51:40.474+0000] {logging_mixin.py:190} INFO - dados
[2025-02-12T00:51:40.474+0000] {logging_mixin.py:190} INFO - data-team
[2025-02-12T00:51:40.474+0000] {logging_mixin.py:190} INFO - data-team
[2025-02-12T00:51:40.475+0000] {logging_mixin.py:190} INFO - data-team
[2025-02-12T00:51:40.475+0000] {logging_mixin.py:190} INFO - data-team
[2025-02-12T00:51:40.475+0000] {python.py:240} INFO - Done. Returned value was: {}
[2025-02-12T00:51:40.496+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2025-02-12T00:51:40.496+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=manage_***_roles, task_id=get_dags_by_owner_interface, run_id=manual__2025-02-12T00:34:12.728305+00:00, execution_date=20250212T003412, start_date=20250212T005137, end_date=20250212T005140
[2025-02-12T00:51:40.522+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-02-12T00:51:40.543+0000] {taskinstance.py:3895} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-02-12T00:51:40.545+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
